name_gr,name_en,description_gr,description_en,ects,city_en,city_gr,phone,email,website,languages,topics,has_tuition_fees,tuition_fees_from,tuition_fees_to,eu_tuition_fees,non_eu_tuition_fees,study_modes,is_archived,apply_status,department_id,masters_id,semesters,part_time,part_time_semesters,has_part_time_tuition_fees,part_time_eu_tuition_fees,part_time_non_eu_tuition_fees_to,scholarship_offered,id,created_at,updated_at,department.id,department.name_gr,department.name_en,department.school_id,department.university_id,department.school.id,department.school.name_gr,department.school.name_en,department.school.university_id,department.university.id,department.university.name_gr,department.university.name_en,department.university.image,department.university.image_url,school_id,university_id,collab_en_institutions,collab_gr_institutions
Εφαρμογή των Ενδοσκοπικών Χειρουργικών Τεχνικών στην Γυναικολογία,Application of Endoscopic Surgical Techniques in Gynecology,"Το αγγλόφωνο μεταπτυχιακό πρόγραμμα «Εφαρμογή ενδοσκοπικών χειρουργικών τεχνικών στη γυναικολογία» του Τμήματος Ιατρικής της Σχολής Επιστημών Υγείας του Αριστοτέλειου Πανεπιστημίου Θεσσαλονίκης φιλοδοξεί να προσφέρει στους φοιτητές σύγχρονες γνώσεις σχετικά με την ελάχιστα επεμβατική χειρουργική και την εφαρμογή της στη διάγνωση και θεραπεία γυναικολογικών παθήσεων. Στη σύγχρονη Γυναικολογία, οι χειρουργικές δεξιότητες στην ενδοσκόπηση γίνονται όλο και πιο απαραίτητες. Αυτό το μεταπτυχιακό πρόγραμμα σχεδιάστηκε για να παρέχει στους φοιτητές μια ολοκληρωμένη προσέγγιση, προσφέροντας μια ισχυρή θεωρητική βάση στην ανατομία, τις καλοήθεις και κακοήθεις γυναικολογικές παθήσεις και τις ενδοσκοπικές τεχνικές, καθώς και συνεχή πρακτική εκπαίδευση σε χειρουργικές και ενδοσκοπικές δεξιότητες σε εξειδικευμένους προσομοιωτές και ζωντανούς ιστούς.Πτυχιούχοι των Σχολών Επιστημών Υγείας, των Τμημάτων Ιατρικής, Φαρμακευτικής, Κτηνιατρικής, Οδοντιατρικής, των Τμημάτων Βιολογίας, Χημείας, Βιοχημείας, Βιοτεχνολογίας, Μοριακής Βιολογίας, Μαιευτικής ή Γενετικής, Νοσηλευτικής των Πανεπιστημίων της ημεδαπής, καθώς και πτυχιούχοι Τμημάτων Α.Ε.Ι. ή Τ.Ε.Ι. της ημεδαπής ή ομοταγών ιδρυμάτων της αλλοδαπής, συναφούς γνωστικού αντικειμένου.","The English-language MSc ""Application of Endoscopic Surgical Techniques in Gynecology"" of the Department of Medicine, School of Health Sciences of the Aristotle University of Thessaloniki aspires to offer students updated knowledge on minimally invasive surgery and its application in the diagnosis and treatment of gynecological diseases. In modern Gynecology, surgical skills in endoscopy are becoming increasingly necessary. This postgraduate program was designed to provide students with a comprehensive approach, offering a strong theoretical foundation in anatomy, benign and malignant gynecological diseases and endoscopic techniques, as well as continuous practical training in surgical and endoscopic skills on specialized simulators and living tissues.Graduates of the Faculties of Health Sciences, the Departments of Medicine, Pharmacy, Veterinary Medicine, Dentistry, the Departments of Biology, Chemistry, Biochemistry, Biotechnology, Molecular Biology, Midwifery or Genetics, Nursing of the Universities of the Greek Federation, as well as graduates of Departments A. E.I. or T.E.I. of the domestic territory or similar institutions of foreign countries, relevant cognitive subject.",75,Thessaloniki,Θεσσαλονίκη,+302310999338,alkaragi@auth.gr,https://endoscopicsurgery-auth.gr/site/,English,Health,true,4000,4000,4000,4000,In Person,false,false,23,1889,2,true,,false,,,true,1587,2026-01-11T22:41:56.437713Z,2026-05-08T14:17:14.616248Z,23,Τμήμα Ιατρικής,School of Medicine,8,5,8,Σχολή Επιστημών Υγείας,Faculty of Health Sciences,5,5,Αριστοτέλειο Πανεπιστήμιο Θεσσαλονίκης,Aristotle University of Thessaloniki,universities/5.png,https://r2files.studyingreece.edu.gr/universities/5.png,8,5,,
Μεταπτυχιακές Σπουδές στη Σύγχρονη Φιλοσοφία/Φιλοσοφία της Επιστήμης,MA in Contemporary Philosophy/Philosophy of Science,"Το πρόγραμμα στοχεύει να εξοικειώσει τους φοιτητές με τις κύριες σχολές σκέψης της σύγχρονης φιλοσοφίας και να προσφέρει υψηλού επιπέδου εκπαίδευση στους διάφορους τομείς της φιλοσοφικής έρευνας. Με την ολοκλήρωση των σπουδών τους, οι απόφοιτοι αναμένεται να είναι σε θέση να διεξάγουν ανεξάρτητη και συνεργατική έρευνα, πληρώντας όλες τις προϋποθέσεις για την παρακολούθηση διδακτορικών σπουδών.Γίνονται δεκτοί πτυχιούχοι Τμημάτων Πανεπιστημίων της ημεδαπής και αναγνωρισμένων ομοταγών ιδρυμάτων της αλλοδαπής, καθώς και πτυχιούχοι Τμημάτων των Τ.Ε.Ι. συναφούς γνωστικού αντικειμένου.","The program aims to familiarize the students with the major schools of thought in contemporary philosophy and to offer high-level training in the different fields of philosophical research. By the end of their studies, graduates are expected to be able to conduct independent and collaborative research, meeting all requirements for pursuing doctoral studies.Holders of a first-cycle degree from a Greek university or equivalent foreign institution are eligible for admission to the program.",75,Athens,Αθήνα,+302107275518,contemporaryphilosophy@phs.uoa.gr,https://contemporaryphilosophy.phs.uoa.gr/,English,Humanities,true,2700,2700,2700,2700,In Person,false,false,123,1890,3,false,,false,,,false,1588,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,123,Τμήμα Ιστορίας και Φιλοσοφίας της Επιστήμης,Department of History and Philosophy of Science,44,10,44,Σχολή Θετικών Επιστημών,School of Sciences,10,10,Εθνικό & Καποδιστριακό Πανεπιστήμιο Αθηνών,National and Kapodistrian University of Athens,universities/10.png,https://r2files.studyingreece.edu.gr/universities/10.png,44,10,,
Διαδραστικός Αλγοριθμικός Σχεδιασμός,Interaction Generative Design,"Το μεταπτυχιακό πρόγραμμα στον Διαδραστικό Αλγοριθμικό Σχεδιασμό του Ελληνικού Ανοικτού Πανεπιστημίου εκπαιδεύει σχεδιαστές στη δημιουργία προσαρμοστικών, διαδραστικών χώρων και αντικειμένων χρησιμοποιώντας αλγοριθμικές και γενετικές μεθόδους σχεδιασμού. Οι φοιτητές μαθαίνουν να καθορίζουν τους στόχους και τις παραμέτρους του σχεδιασμού — γεωμετρία, υλικά, μέθοδοι κατασκευής — και να δημιουργούν πολλαπλές λύσεις, επιλέγοντας την καταλληλότερη. Το πρόγραμμα δίνει έμφαση στην αλληλεπίδραση των προϊόντων σχεδιασμού με τους χρήστες και το περιβάλλον, ενσωματώνοντας αλγοριθμικό σχεδιασμό με βάση μηχανές, απόδοση, ήχο και γραφικό σχεδιασμό. Καλύπτει ένα μοναδικό κενό στην Ελλάδα, συνδυάζοντας προηγμένη σύλληψη, παραμετρικό σχεδιασμό και σύγχρονες τεχνικές κατασκευής.Γίνονται δεκτοί/ές πτυχιούχοι ανώτατης εκπαίδευσης συναφούς αντικειμένου από ελληνικά ή αναγνωρισμένα ιδρύματα του εξωτερικού, με πιστοποιημένη γνώση αγγλικής γλώσσας επιπέδου Β2. Η γνώση επιπλέον ξένης γλώσσας και η εξοικείωση με τη χρήση Η/Υ και διαδικτύου θεωρούνται πρόσθετα προσόντα που διευκολύνουν την παρακολούθηση του προγράμματος.","The MSc in Interaction Generative Design at Hellenic Open University trains designers to create adaptive, interactive spaces and objects using algorithmic and generative design methods. Students learn to define design goals and parameters—geometry, materials, construction methods—and generate multiple solutions, selecting the most suitable. The program emphasizes the interaction of design products with users and environments, integrating machine-based algorithmic design, performance, sound, and graphic design. It addresses a unique gap in Greece by combining advanced conception, parametric design, and contemporary construction techniques.Graduates with a degree in a relevant field from Greek or recognized foreign institutions, with certified knowledge of English at level B2, are accepted. Knowledge of an additional foreign language and familiarity with the use of computers and the Internet are considered additional qualifications that facilitate participation in the program.",90,Patra,Πάτρα,+302610367315,igd@eap.gr,https://www.eap.gr/en/diadrastikos-algorithmikos-sxediasmos/,English,Technology;Arts,true,3150,3150,3150,3150,Remotely,true,false,161,1892,3,false,,false,,,true,1589,2026-01-11T22:41:56.437713Z,2026-05-07T19:52:22.464995Z,161,Σχολή Εφαρμοσμένων Τεχνών και Βιώσιμου Σχεδιασμού,School of Applied Arts and Sustainable Design,57,12,57,Σχολή Εφαρμοσμένων Τεχνών και Βιώσιμου Σχεδιασμού,School of Applied Arts and Sustainable Design,12,12,Ελληνικό Ανοιχτό Πανεπιστήμιο,Hellenic Open University,universities/12.png,https://r2files.studyingreece.edu.gr/universities/12.png,57,12,,
Διοίκηση Καινοτομίας και Επιχειρηματικότητα,MSc in Innovation Management and Entrepreneurship,"Το μεταπτυχιακό πρόγραμμα στη Διαχείριση Καινοτομίας και Επιχειρηματικότητα εξοπλίζει τους φοιτητές με τις γνώσεις και τις δεξιότητες που απαιτούνται για να εντοπίζουν ευκαιρίες, να προωθούν την καινοτομία και να επιτυγχάνουν ως επιχειρηματίες. Το πρόγραμμα καλύπτει τη διαχείριση της καινοτομίας, τη δημιουργία νέων επιχειρήσεων, τον ψηφιακό μετασχηματισμό και το σκεπτικό του σχεδιασμού, συνδυάζοντας πρακτικές και θεωρητικές προσεγγίσεις, προκειμένου να προετοιμάσει τους αποφοίτους για το σύγχρονο επιχειρηματικό τοπίο.Γίνονται δεκτοί/ές πτυχιούχοι ανώτατης εκπαίδευσης συναφούς αντικειμένου από ελληνικά ή αναγνωρισμένα ιδρύματα του εξωτερικού, με πιστοποιημένη γνώση αγγλικής γλώσσας επιπέδου Β2. Η γνώση επιπλέον ξένης γλώσσας και η εξοικείωση με τη χρήση Η/Υ και διαδικτύου θεωρούνται πρόσθετα προσόντα που διευκολύνουν την παρακολούθηση του προγράμματος.","The MSc in Innovation Management and Entrepreneurship equips students with the knowledge and skills to identify opportunities, drive innovation, and succeed as entrepreneurs. The program covers innovation management, new venture creation, digital transformation, and design thinking, combining practical and theoretical approaches to prepare graduates for the modern business landscape.Graduates with a degree in a relevant field from Greek or recognized foreign institutions, with certified knowledge of English at level B2, are accepted. Knowledge of an additional foreign language and familiarity with the use of computers and the Internet are considered additional qualifications that facilitate participation in the program.",90,Patra,Πάτρα,+302610367315,ime@eap.gr,https://www.eap.gr/en/msc-in-innovation-management-and-entrepreneurship/,English,Economics Management;Social Sciences,true,3150,3150,3150,3150,Remotely,false,false,163,1893,3,false,,false,,,true,1590,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,163,Σχολή Κοινωνικών Επιστημών,School of Social Sciences,59,12,59,Σχολή Κοινωνικών Επιστημών,School of Social Sciences,12,12,Ελληνικό Ανοιχτό Πανεπιστήμιο,Hellenic Open University,universities/12.png,https://r2files.studyingreece.edu.gr/universities/12.png,59,12,,
Ενεργειακές και Περιβαλλοντικές Eφαρμογές στη Μικροπαλαιοντολογία,Industrial and Environmental Applications in Micropaleontology (IdEA-M),"Το πρόγραμμα «Βιομηχανικές και περιβαλλοντικές εφαρμογές στη μικροπαλαιοντολογία» (IdEA-M) είναι ένα διεπιστημονικό πρόγραμμα που συνδυάζει διαλέξεις, πρακτική εξάσκηση και ένα μακροπρόθεσμο ερευνητικό έργο. Εστιάζει στη βιοστρωματογραφία και τις εφαρμογές της σε βιομηχανικά και περιβαλλοντικά πλαίσια. Το πρόγραμμα προσφέρεται από το Τμήμα Γεωλογίας και έχει έδρα το Εργαστήριο Ιστορικής Γεωλογίας και Βιογεωεπιστημών.Γίνονται απόφοιτοι ΑΕΙ/ ΤΕΙ Πληροφορικής, και απόφοιτοι ΑΕΙ Θετικών Επιστημών.","The Industrial & Environmental Applications in Micropaleontology (IdEA-M) is a multidisciplinary program that combines lectures, hands-on practice, and a long-term research project. It focuses on biostratigraphy and its applications in industrial and environmental contexts. The program is offered by the Department of Geology and is based in the Laboratory of Historical Geology and Bio-Geosciences.Holders of a first-cycle degree in Natural Sciences or Informatics from a Greek university or equivalent foreign institution are eligible for admission to the program.",90,Athens,Αθήνα,+302107274279,secr@geol.uoa.gr,https://idea-m.com/,English,Environmental Sciences,true,3000,5000,3000,5000,In Person,false,false,122,1894,3,false,,false,,,true,1591,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,122,Τμήμα Γεωλογίας και Γεωπεριβάλλοντος,Department of Geology and Geoenviromment,44,10,44,Σχολή Θετικών Επιστημών,School of Sciences,10,10,Εθνικό & Καποδιστριακό Πανεπιστήμιο Αθηνών,National and Kapodistrian University of Athens,universities/10.png,https://r2files.studyingreece.edu.gr/universities/10.png,44,10,,
Βυζαντινή Μουσική: Ακαδημαϊκή Θεωρία και Καλλιτεχνική Ερμηνεία,Byzantine Music: Academic Theory & Artistic Performance,"Το Διεθνές Μεταπτυχιακό Πρόγραμμα «Βυζαντινή Μουσική: Ακαδημαϊκή Θεωρία & Καλλιτεχνική Ερμηνεία» είναι πλήρως αφιερωμένο στη μελέτη της βυζαντινής μουσικής, συνδυάζοντας τόσο την ακαδημαϊκή θεωρία όσο και την πρακτική ερμηνεία. Το πρόγραμμα παραδίδεται μέσω ενός μικτού μοντέλου μάθησης, που ενσωματώνει την online με τη δια ζώσης διδασκαλία στο πανεπιστήμιο. Τα μαθήματα διδάσκονται από ακαδημαϊκό προσωπικό από συνεργαζόμενα πανεπιστήμια και περιλαμβάνουν συνεισφορές από διεθνώς αναγνωρισμένους επισκέπτες καθηγητές. Οι φοιτητές επωφελούνται επίσης από την εμπειρογνωμοσύνη διακεκριμένων εκτελεστών βυζαντινής μουσικής, όπως ο Αρχοντικός Πρωτοψάλτης της Ιεράς Μεγάλης Εκκλησίας του Χριστού Παναγιώτης Νεοχορίτης, προσφέροντας έναν μοναδικό συνδυασμό ακαδημαϊκής γνώσης και καλλιτεχνικής πρακτικής.Απόφοιτοι οποιουδήποτε Τμήματος ή Σχολής Τριτοβάθμιας Εκπαίδευσης μπορούν να γίνουν δεκτοί κατόπιν απόφασης της Συντονιστικής Επιτροπής, υπό την προϋπόθεση ότι διαθέτουν εξειδικευμένες γνώσεις ή εμπειρία στα γνωστικά αντικείμενα του προγράμματος.","The International Postgraduate Program “Byzantine Music: Academic Theory & Artistic Performance” is fully dedicated to the study of Byzantine music, combining both academic theory and practical performance. The program is delivered through a blended learning model, integrating online instruction with traditional on-campus teaching. Courses are taught by academic staff from partner universities and include contributions from internationally recognized guest professors. Students also benefit from the expertise of distinguished Byzantine music performers, including the Archon Protopsaltes of the Holy Great Church of Christ Panagiotis Neochoritis, offering a unique combination of scholarly knowledge and artistic practice.Graduates of any Department or School of Higher Education may be admitted following a decision by the Coordinating Committee, provided that they have specialized knowledge or experience in the cognitive subjects of the program. ",90,Athens,Αθήνα,+302101111111,axaldaiak@music.uoa.gr,https://www.music.uoa.gr/metaptychiakes_spoydes/trechonta_programmata_metaptychiakon_spoydon/ma_byzantine_music_academic_theory_and_artistic_performance/,English,Arts;Humanities,true,3000,3000,3000,3000,In Person;Remotely,false,false,145,1895,3,false,,false,,,false,1592,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,145,Τμήμα Μουσικών Σπουδών,Department of Music Studies,47,10,47,Φιλοσοφική Σχολή,School of Philosophy,10,10,Εθνικό & Καποδιστριακό Πανεπιστήμιο Αθηνών,National and Kapodistrian University of Athens,universities/10.png,https://r2files.studyingreece.edu.gr/universities/10.png,47,10,,
Μεταναστευτικές Σπουδές: Διαχείριση Μεταναστευτικών Ροών στην Ευρώπη,MA in Management of Migratory and Refugee Flows in Europe,"Το μεταπτυχιακό πρόγραμμα επικεντρώνεται σε έναν από τους πιο επιτακτικούς και ενδιαφέροντες τομείς μελέτης στην παγκόσμια ακαδημαϊκή κοινότητα, καθώς προσφέρει πολύτιμες γνώσεις και σε βάθος ανάλυση του φαινομένου της μετανάστευσης και των προσφυγικών ροών. Αποτελεί ένα ολοκληρωμένο εκπαιδευτικό πλαίσιο σε μεταπτυχιακό επίπεδο, με πλούσιο περιεχόμενο, διεθνείς συνεργασίες και πολύτιμη εμπειρία που προσφέρεται μέσω καθοδηγούμενης επιτόπου έρευνας.Γίνονται δεκτοί:- κάτοχοι τίτλου του πρώτου κύκλου σπουδών Α.Ε.Ι (Πανεπιστημίων και Τ.Ε.Ι.) της ημεδαπής ή αναγνωρισμένων ομοταγών ιδρυμάτων της αλλοδαπής.- πτυχιούχοι από τα Ανώτατα Στρατιωτικά Εκπαιδευτικά Ιδρύματα (Α.Σ.Ε.Ι.) (άρθρα 1 και 88 Ν. 3883/2010 – ΦΕΚ 167/Α΄/24.09.2010)- πτυχιούχοι από τη Σχολή Αξιωματικών της Ελληνικής Αστυνομίας (παρ. 5 άρθρο 38 Ν. 4249/2014 - ΦΕΚ 73/Α΄/24.03.2014)- πτυχιούχοι από τη Σχολή Ανθυποπυραγών της Πυροσβεστικής Ακαδημίας (παρ. 14 άρθρο 69 Ν. 4249/2014 2014 - ΦΕΚ 73/Α΄/24.03.2014) - πτυχιούχοι από τη Σχολή Δοκίμων Σημαιοφόρων Λιμενικού Σώματος – Ελληνικής Ακτοφυλακής (Σ.Δ.Σ.Λ.Σ. – ΕΛ.ΑΚΤ.) (άρθρο 1 ΠΔ 75/2018 – ΦΕΚ 145/Α΄/07.08.2018).Επίσης, γίνονται δεκτοί επί πτυχίω φοιτητές και φοιτήτριες των ιδρυμάτων της ημεδαπής, υπό την προϋπόθεση ότι θα έχουν ολοκληρώσει τις υποχρεώσεις τους και θα έχουν προσκομίσει σχετική βεβαίωση μέχρι την ημερομηνία εξέτασης της υποψηφιότητάς τους από την Τριμελή Επιτροπή του Π.Μ.Σ.","The MA program focuses on one of the most urgent and intriguing areas of study in the global academic community as it offers valuable knowledge and in-depth analysis of the migration and refugee phenomenon. It constitutes an integrated educational framework at the level of postgraduate studies, with its rich subject matter, international collaborations and the valuable experience offered by guided fieldwork.University Graduates of Greek universities or recognized equivalent institutions abroad are eligible for admission.",90,Mytilene,Μυτιλήνη,+302251036504,mmrfe-msc@soc.aegean.gr,https://soc.aegean.gr/en/pms-metanasteftikes-spoudes-diacheir/,English,Social Sciences;Humanities,true,3500,3500,3500,3500,Remotely,false,false,199,1898,3,false,,false,,,true,1593,2026-01-11T22:41:56.437713Z,2026-05-05T17:34:08.567424Z,199,Τμήμα Κοινωνιολογίας,Department of Sociology,75,16,75,Σχολή Κοινωνικών Επιστημών,School of Social Sciences,16,16,Πανεπιστήμιο Αιγαίου,University of the Aegean,universities/16.png,https://r2files.studyingreece.edu.gr/universities/16.png,75,16,,
Ιστορία της Φιλοσοφίας και των Ιδεών (Ελληνική Φιλοσοφία),History of Philosophy and Ideas (Greek Philosophy),"Το μεταπτυχιακό πρόγραμμα απευθύνεται σε φοιτητές που επιθυμούν να αναπτύξουν προηγμένες δεξιότητες στη Φιλοσοφία, ανεξάρτητα από τις αρχικές ή προηγούμενες σπουδές τους. Οι φοιτητές θα εισαχθούν σε βασικές έννοιες, επιχειρήματα, κείμενα και τεχνικές από όλους τους τομείς της φιλοσοφικής σκέψης. Οι φοιτητές που θα αποκτήσουν το μεταπτυχιακό τους δίπλωμα με άριστα θα έχουν το δικαίωμα και θα βρίσκονται σε πλεονεκτική θέση για να υποβάλουν αίτηση για διδακτορικό στη Φιλοσοφία στο Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών.Γίνονται δεκτοί πτυχιούχοι Τμημάτων Πανεπιστημίων της ημεδαπής και αναγνωρισμένων ομοταγών ιδρυμάτων της αλλοδαπής, καθώς και πτυχιούχοι Τμημάτων των Τ.Ε.Ι. συναφούς γνωστικού αντικειμένου.","The M.A. Program is intended for students who wish to develop an advanced competence in Philosophy, regardless of their initial - or former - studies. Students will be introduced to key concepts, arguments, texts and techniques from all areas of philosophical meditation; students who get their Master's Degree with a distinction will be eligible - and in a good position - to apply for a PhD in Philosophy at the National and Kapodistrian University of Athens.Holders of a first-cycle degree from a Greek university or equivalent foreign institution are eligible for admission to the program.",75,Athens,Αθήνα,+302107277678,secr-HoPhMaster@philosophy.uoa.gr,http://en.philosophymaster.philosophy.uoa.gr/,English,Humanities,true,1700,1700,1700,1700,Remotely,false,false,148,1899,2,false,,false,,,false,1594,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,148,Τμήμα Φιλοσοφίας,Department of Philosophy,47,10,47,Φιλοσοφική Σχολή,School of Philosophy,10,10,Εθνικό & Καποδιστριακό Πανεπιστήμιο Αθηνών,National and Kapodistrian University of Athens,universities/10.png,https://r2files.studyingreece.edu.gr/universities/10.png,47,10,,
ΠΜΣ Διεθνείς & Ευρωπαϊκές Νομικές Σπουδές,LLM in International & European Legal Studies,"Το πρόγραμμα LL.M. σε Διεθνείς και Ευρωπαϊκές Νομικές Σπουδές είναι το πρώτο μεταπτυχιακό πρόγραμμα ενός έτους που διδάσκεται εξ ολοκλήρου στα αγγλικά στη Νομική Σχολή της Αθήνας. Πρόκειται για ένα εντατικό μεταπτυχιακό πρόγραμμα που παρέχει στους φοιτητές του μια εις βάθος κατανόηση και πρακτική γνώση τόσο του Ευρωπαϊκού Ιδιωτικού Δικαίου όσο και του Διεθνούς και Ευρωπαϊκού Δικαίου Επιχειρήσεων. Οι φοιτητές θα επωφεληθούν από το ισχυρό δίκτυο και τις διάφορες δραστηριότητες της Ευρωπαϊκής Νομικής Σχολής και των συμμετεχόντων πανεπιστημίων, που περιλαμβάνουν το Humboldt Universität στο Βερολίνο, το King’s College, το Université Paris II Panthéon-Assas, το Πανεπιστήμιο La Sapienza στη Ρώμη, το Πανεπιστήμιο του Άμστερνταμ, το Universidade Católica Portuguesa στη Λισαβόνα και το Universidad Autónoma de Madrid.Στο Π.Μ.Σ. για κτήση Δ.Μ.Σ. γίνονται δεκτοί όσοι:α) έχουν πτυχίο Νομικής Σχολής Α.Ε.Ι. ημεδαπής ή αντιστοίχου Τμήματος ή Σχολής αλλοδαπού Α.Ε.Ι.β) έχουν πολύ καλή γνώση (επιπέδου C1 και άνω) της αγγλικής γλώσσας, όπως αυτή αποδεικνύεται με την προσκόμιση ενός εκ των πιστοποιητικών γλωσσομάθειας αντίστοιχου επιπέδου που γίνονται δεκτά από το Ανώτατο Συμβούλιο Επιλογής Προσωπικού (ΑΣΕΠ). Συνεκτιμάται η πολύ καλή γνώση μίας τουλάχιστον από τις εξής γλώσσες: γαλλική ή γερμανική. Με απόφαση της Σ.Ε., μπορούν, κατ’ εξαίρεση, να γίνουν δεκτοί και πτυχιούχοι Ανωτάτων Σχολών σε συναφή προς το αντικείμενο της ειδίκευσης γνωστικά αντικείμενα.Δικαίωμα υποβολής αιτήσεως έχουν οι πτυχιούχοι, καθώς και όσοι διαθέτουν βεβαίωση περάτωσης σπουδών, από την οποία προκύπτει ότι μέχρι την 31.8.2022 έχουν περατώσει ολοσχερώς τις προπτυχιακές σπουδές τους (ακαδ. έτους 2021-2022).___________________________________Συνεργασία:  Συνεργασία με επτά Νομικές Σχολές του Δικτύου European Law School Network και ανταλλαγή διδασκόντων και διδασκομένων μέσω του ΔικτύουΚαινοτομία: Τα μαθήματα διδάσκονται απηχώντας τις σύγχρονες εξελίξεις σε κάθε κλάδο δικαίουΔιεπιστημονικότητα: Ο τρόπος διδασκαλίας επεκτείνεται στην διάδραση με άλλες κοινωνικές επιστήμες, όπως η οικονομική επιστήμη και η κοινωνιολογία.Απορρόφηση στην αγορά εργασίας: Οι απόφοιτοί μας βρίσκουν θέσεις εργασίας σε ευρωπαϊκούς οργανισμούς και διεθνείς δικηγορικές εταιρείες.","The LL.M. Programme in International and European Legal Studies is the first one-year graduate programme taught entirely in English at the Athens Law School. It is an intensive Master’s Programme which provides its students with an in-depth understanding and a hands on knowledge of both European Private Law as well as International and European Business Law. Our students will benefit from the strong network and various activities of the European Law School and its participating Universities, comprising of the Humboldt Universität in Berlin, King’s College, Université Paris II Panthéon-Assas, La Sapienza University in Rome, the University of Amsterdam, the Universidade Católica Portuguesa in Lisbon and the Universidad Autónoma de Madrid.Eligible for admission are:a) Law School graduates of Greek HEIs or similar foreign universities.b) Holders of an English language proficiency certificate (C1 level or above). Proficiency in French and German is also taken into consideration.c) By decision of the program committee, graduates of other relevant disciplines can also be admitted.",75,Athens,Αθήνα,+302103688669,evoutsi@uoa.gr,https://iels.law.uoa.gr/,English,Law Sciences,true,2200,2200,2200,2200,In Person,false,false,129,1902,2,false,,false,,,false,1595,2026-01-11T22:41:56.437713Z,2026-01-11T22:41:56.437713Z,129,Νομική Σχολή,School of Law,45,10,45,Νομική Σχολή,School of Law,10,10,Εθνικό & Καποδιστριακό Πανεπιστήμιο Αθηνών,National and Kapodistrian University of Athens,universities/10.png,https://r2files.studyingreece.edu.gr/universities/10.png,45,10,,
"Digital Transformation: e-Diplomacy, e-Campaigning and Digital Law","MA in Digital Transformation: e-Diplomacy, e-Campaigning and Digital Law","Το μεταπτυχιακό πρόγραμμα έχει σχεδιαστεί για αποφοίτους δεύτερου κύκλου σπουδών με στέρεο υπόβαθρο στις Διεθνείς Σπουδές, το Διεθνές και Ευρωπαϊκό Δίκαιο και Διακυβέρνηση, την Επικοινωνία και τα Μέσα Μαζικής Ενημέρωσης, την Επιστήμη Δεδομένων, την Επιστήμη Υπολογιστών και συναφείς τομείς. Το Digi-DCL έχει σχεδιαστεί για σημερινούς και μελλοντικούς επαγγελματίες. Δικαίωμα συμμετοχής έχουν άτομα με επαγγελματική εμπειρία σε οποιαδήποτε από τις τρεις ειδικότητες, ανεξάρτητα από τον αρχικό τους τίτλο σπουδών.Καλωσορίζει επίσης ερευνητές και ηγέτες που ενδιαφέρονται ή έχουν εμπειρία στη δημόσια διοίκηση, την πολιτική, την επιχειρηματικότητα, την επαγγελματική επικοινωνία, τις διεθνείς υποθέσεις, τη διπλωματία, τα ιδρύματα συνηγορίας, τις ΜΚΟ και την κοινωνική αλλαγή.Το πρόγραμμα αναζητά ενεργά συμμετέχοντες από την Ελλάδα και άλλες χώρες, προωθώντας την επέκταση των υφιστάμενων διεθνών συνεργασιών με πανεπιστήμια και οργανισμούς του εξωτερικού.","The program is designed for second-cycle graduates with a solid background in International Studies, International and European Law and Governance, Communication and Media, Data Science, Computer Science and related fields. Digi-DCL is designed for current and future professionals. Individuals with professional experience in any of the three specializations are eligible, regardless of their initial degree.It also welcomes researchers and leaders interested or experienced in public administration, policy, entrepreneurship, professional communications, international affairs, diplomacy, advocacy institutions, NGOs, and social change.The program actively seeks participants from Greece and other countries, promoting the expansion of current international collaborations with universities and organizations abroad.",90,Athens,Αθήνα,+302101111111,digi-dcl@panteion.gr,https://digi-dcl.com/,English,Social Sciences;Politics,true,3500,5500,3500,5500,Remotely,false,false,416,1903,3,false,,false,,,true,1596,2026-01-11T22:41:56.437713Z,2026-03-23T13:19:29.486901Z,416,"Τμήμα Διεθνών, Ευρωπαϊκών και Περιφερειακών Σπουδών","Department of International, European and Area Studies",144,26,144,"Σχολή Διεθνών Σπουδών, Επικοινωνίας και Πολιτισμού",School of International Studies Communication & Culture,26,26,Πάντειο Πανεπιστήμιο Κοινωνικών Πολιτικών Επιστημών,Panteion University of Social and Political Sciences,universities/26.png,https://r2files.studyingreece.edu.gr/universities/26.png,144,26,,
